Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2016,378299,TOMATOES PROCESSING,67,Sacramento,4590,39,179000,72.76,Tons,13024000
2016,378299,TOMATOES PROCESSING,69,San Benito,700,43.14,30200,72.52,Tons,2190000
2016,378299,TOMATOES PROCESSING,77,San Joaquin,24500,49.76,1219000,74.03,Tons,90241000
2016,378299,TOMATOES PROCESSING,85,Santa Clara,480,56.25,27000,76.93,Tons,2077000
2016,378299,TOMATOES PROCESSING,95,Solano,10400,43.75,455000,74.38,Tons,33843000
2016,378299,TOMATOES PROCESSING,101,Sutter,9720,,,,Tons,34889000
2016,378299,TOMATOES PROCESSING,113,Yolo,33800,49.79,1683000,72.2,Tons,121513000
2016,378299,TOMATOES PROCESSING,991,Sum of Others,3420,30.12,103000,145.42,Tons,14978000
2016,378299,TOMATOES PROCESSING,999,State Total,266010,50.15,12854200,72.63,,968427000
2016,378999,TOMATOES UNSPECIFIED,13,Contra Costa,3520,48.01,169000,118.27,Tons,19987000
2016,378999,TOMATOES UNSPECIFIED,37,Los Angeles,17,6.71,114,1105.26,Tons,126000
2016,378999,TOMATOES UNSPECIFIED,59,Orange,7,9,63,1952.38,Tons,123000
2016,378999,TOMATOES UNSPECIFIED,71,San Bernardino,12,15.42,185,1275.68,Tons,236000
2016,378999,TOMATOES UNSPECIFIED,99,Stanislaus,10700,,,,Tons,47541000
2016,378999,TOMATOES UNSPECIFIED,111,Ventura,395,69.11,27300,1757.77,Tons,47987000
2016,378999,TOMATOES UNSPECIFIED,999,State Total,14651,49.78,196662,348.1,,116000000
2016,115991,TRITICALE,67,Sacramento,794,2.59,2060,124.76,Tons,257000
2016,115991,TRITICALE,95,Solano,6060,2.57,15600,136.79,Tons,2134000
2016,115991,TRITICALE,991,Sum of Others,1953,4.64,9058,204.87,Tons,1855700
2016,115991,TRITICALE,999,State Total,8807,3.03,26718,158.95,,4246700
2016,619999,TURKEYS UNSPECIFIED,31,Kings,,,,,,24768000
2016,619999,TURKEYS UNSPECIFIED,47,Merced,,,,,,58248000
2016,619999,TURKEYS UNSPECIFIED,71,San Bernardino,,,,,,2126000
2016,619999,TURKEYS UNSPECIFIED,77,San Joaquin,,,,,,7946000
2016,619999,TURKEYS UNSPECIFIED,99,Stanislaus,,,,,,69910000
2016,619999,TURKEYS UNSPECIFIED,991,Sum of Others,,,,,,72335980
2016,619999,TURKEYS UNSPECIFIED,999,State Total,,,,,,235333980
2016,380999,TURNIPS ALL,991,Sum of Others,241,10.27,2474,476.88,Tons,1179800
2016,380999,TURNIPS ALL,999,State Total,241,10.27,2474,476.88,,1179800
2016,395999,VEGETABLES ORIENTAL ALL,65,Riverside,3100,9.16,28400,681.37,Tons,19351000
2016,395999,VEGETABLES ORIENTAL ALL,71,San Bernardino,53,105.85,5610,223.35,Tons,1253000
2016,395999,VEGETABLES ORIENTAL ALL,85,Santa Clara,551,21.42,11800,560.17,Tons,6610000
2016,395999,VEGETABLES ORIENTAL ALL,111,Ventura,624,27.56,17200,1073.08,Tons,18457000
2016,395999,VEGETABLES ORIENTAL ALL,991,Sum of Others,1310,7.3,9560,1971.51,Tons,18847680
2016,395999,VEGETABLES ORIENTAL ALL,999,State Total,5638,12.87,72570,889.05,,64518680
2016,398999,VEGETABLES UNSPECIFIED,1,Alameda,121,,,,,1052000
2016,398999,VEGETABLES UNSPECIFIED,5,Amador,,,,,,36800
2016,398999,VEGETABLES UNSPECIFIED,7,Butte,4,,,,,1581000
2016,398999,VEGETABLES UNSPECIFIED,9,Calaveras,,,,,,165000
2016,398999,VEGETABLES UNSPECIFIED,11,Colusa,3990,,,,,28690000
2016,398999,VEGETABLES UNSPECIFIED,13,Contra Costa,1430,,,,,10663000
2016,398999,VEGETABLES UNSPECIFIED,15,Del Norte,,,,,,158000
2016,398999,VEGETABLES UNSPECIFIED,21,Glenn,1320,,,,,5782000
2016,398999,VEGETABLES UNSPECIFIED,23,Humboldt,,,,,,2477000
2016,398999,VEGETABLES UNSPECIFIED,27,Inyo,7,,,,,42000
2016,398999,VEGETABLES UNSPECIFIED,31,Kings,9730,,,,,56617000
2016,398999,VEGETABLES UNSPECIFIED,33,Lake,18,,,,,231000
2016,398999,VEGETABLES UNSPECIFIED,35,Lassen,,,,,,15660000
2016,398999,VEGETABLES UNSPECIFIED,37,Los Angeles,7840,,,,,70108000
2016,398999,VEGETABLES UNSPECIFIED,41,Marin,410,,,,,3412000
2016,398999,VEGETABLES UNSPECIFIED,45,Mendocino,340,,,,,1150000
2016,398999,VEGETABLES UNSPECIFIED,47,Merced,5170,,,,,31694000
2016,398999,VEGETABLES UNSPECIFIED,53,Monterey,38400,,,,,158350000
2016,398999,VEGETABLES UNSPECIFIED,55,Napa,26,,,,,295000
2016,398999,VEGETABLES UNSPECIFIED,57,Nevada,87,,,,,1771000
2016,398999,VEGETABLES UNSPECIFIED,61,Placer,,,,,,1750000
2016,398999,VEGETABLES UNSPECIFIED,63,Plumas,,,,,,112000
2016,398999,VEGETABLES UNSPECIFIED,65,Riverside,1090,,,,,5071000
2016,398999,VEGETABLES UNSPECIFIED,67,Sacramento,3410,,,,,27437000
2016,398999,VEGETABLES UNSPECIFIED,69,San Benito,6180,,,,,55016000
2016,398999,VEGETABLES UNSPECIFIED,73,San Diego,1350,,,,,45725000
2016,398999,VEGETABLES UNSPECIFIED,77,San Joaquin,3690,,,,,15481000
2016,398999,VEGETABLES UNSPECIFIED,79,San Luis Obispo,13000,,,,,101469000
2016,398999,VEGETABLES UNSPECIFIED,81,San Mateo,369,,,,,6573000
2016,398999,VEGETABLES UNSPECIFIED,83,Santa Barbara,12300,,,,,117981000
2016,398999,VEGETABLES UNSPECIFIED,85,Santa Clara,826,,,,,5074000
2016,398999,VEGETABLES UNSPECIFIED,87,Santa Cruz,2530,,,,,40911000
2016,398999,VEGETABLES UNSPECIFIED,91,Sierra,,,,,,10700
2016,398999,VEGETABLES UNSPECIFIED,93,Siskiyou,,,,,,347000
2016,398999,VEGETABLES UNSPECIFIED,95,Solano,3180,,,,,33742000
2016,398999,VEGETABLES UNSPECIFIED,97,Sonoma,482,,,,,9961000
2016,398999,VEGETABLES UNSPECIFIED,99,Stanislaus,6370,,,,,54268000
2016,398999,VEGETABLES UNSPECIFIED,101,Sutter,927,,,,,3802000
2016,398999,VEGETABLES UNSPECIFIED,103,Tehama,205,,,,,523000
2016,398999,VEGETABLES UNSPECIFIED,105,Trinity,,,,,,6100
2016,398999,VEGETABLES UNSPECIFIED,107,Tulare,2800,,,,,21962000
2016,398999,VEGETABLES UNSPECIFIED,109,Tuolumne,15,,,,,214000
2016,398999,VEGETABLES UNSPECIFIED,111,Ventura,3580,,,,,48669000
2016,398999,VEGETABLES UNSPECIFIED,113,Yolo,9160,,,,,43024000
2016,398999,VEGETABLES UNSPECIFIED,991,Sum of Others,4185,,,,,35939670
2016,398999,VEGETABLES UNSPECIFIED,999,State Total,,,,,,1065003270
2016,263999,WALNUTS ENGLISH,5,Amador,152,0.54,82,2365.85,Tons,194000
2016,263999,WALNUTS ENGLISH,7,Butte,49300,2.8,138000,1700.26,Tons,234636000
2016,263999,WALNUTS ENGLISH,9,Calaveras,794,1.17,932,2124.46,Tons,1980000
2016,263999,WALNUTS ENGLISH,11,Colusa,17700,2.01,35600,1742.58,Tons,62036000
2016,263999,WALNUTS ENGLISH,13,Contra Costa,450,2.29,1030,1775.73,Tons,1829000
2016,263999,WALNUTS ENGLISH,17,El Dorado,126,1.52,192,3500,Tons,672000
2016,263999,WALNUTS ENGLISH,19,Fresno,8030,1.82,14600,2000,Tons,29200000
2016,263999,WALNUTS ENGLISH,21,Glenn,30700,2.67,81900,1820.76,Tons,149120000
2016,263999,WALNUTS ENGLISH,29,Kern,1070,1.5,1600,2030.63,Tons,3249000
2016,263999,WALNUTS ENGLISH,31,Kings,15000,2.01,30100,1869.63,Tons,56276000
2016,263999,WALNUTS ENGLISH,33,Lake,3650,0.4,1470,2500,Tons,3675000
2016,263999,WALNUTS ENGLISH,39,Madera,2000,1.74,3480,1777.87,Tons,6187000
2016,263999,WALNUTS ENGLISH,47,Merced,6300,1.6,10100,2915.05,Tons,29442000
2016,263999,WALNUTS ENGLISH,61,Placer,1630,2.01,3270,1721.41,Tons,5629000
2016,263999,WALNUTS ENGLISH,67,Sacramento,859,1.7,1460,1669.86,Tons,2438000
2016,263999,WALNUTS ENGLISH,69,San Benito,1730,0.57,979,1158.32,Tons,1134000
2016,263999,WALNUTS ENGLISH,77,San Joaquin,67200,2.07,139000,1970.97,Tons,273965000
2016,263999,WALNUTS ENGLISH,79,San Luis Obispo,1930,0.24,464,2452.59,Tons,1138000
2016,263999,WALNUTS ENGLISH,85,Santa Clara,221,1.2,265,3011.32,Tons,798000
2016,263999,WALNUTS ENGLISH,89,Shasta,1320,1.8,2380,1418.49,Tons,3376000
2016,263999,WALNUTS ENGLISH,95,Solano,11400,1.83,20900,2144.59,Tons,44822000
2016,263999,WALNUTS ENGLISH,99,Stanislaus,36600,1.91,69800,1927.01,Tons,134505000
2016,263999,WALNUTS ENGLISH,101,Sutter,28800,2.35,67600,1756.66,Tons,118750000
2016,263999,WALNUTS ENGLISH,103,Tehama,25600,2.3,58800,1784.46,Tons,104926000
2016,263999,WALNUTS ENGLISH,107,Tulare,42000,1.83,76900,1790,Tons,137651000
2016,263999,WALNUTS ENGLISH,113,Yolo,13800,1.39,19200,1780,Tons,34176000
2016,263999,WALNUTS ENGLISH,115,Yuba,16300,2.2,35800,1840.81,Tons,65901000
2016,263999,WALNUTS ENGLISH,999,State Total,384662,2.12,815904,1847.9,,1507705000
2016,101999,WHEAT ALL,7,Butte,3840,1.29,4950,140,Tons,693000
2016,101999,WHEAT ALL,11,Colusa,15100,2.64,39800,148.17,Tons,5897000
2016,101999,WHEAT ALL,13,Contra Costa,3060,2.06,6310,183.68,Tons,1159000
2016,101999,WHEAT ALL,19,Fresno,27300,1.14,31100,219,Tons,6811000
2016,101999,WHEAT ALL,21,Glenn,10100,2.56,25900,139.19,Tons,3605000
2016,101999,WHEAT ALL,25,Imperial,33700,3.2,108000,287.46,Tons,31046000
2016,101999,WHEAT ALL,29,Kern,18900,2.7,51100,174.66,Tons,8925000
2016,101999,WHEAT ALL,31,Kings,23500,2.51,59100,222.83,Tons,13169000
2016,101999,WHEAT ALL,35,Lassen,2600,1.96,5100,177.25,Tons,904000
2016,101999,WHEAT ALL,39,Madera,2000,2.89,5780,200,Tons,1156000
2016,101999,WHEAT ALL,47,Merced,10900,2.29,25000,168.08,Tons,4202000
2016,101999,WHEAT ALL,53,Monterey,966,0.88,850,160,Tons,136000
2016,101999,WHEAT ALL,61,Placer,195,2.87,560,144.64,Tons,81000
2016,101999,WHEAT ALL,65,Riverside,6930,1.4,9700,278.45,Tons,2701000
2016,101999,WHEAT ALL,67,Sacramento,11200,3.09,34600,144.45,Tons,4998000
2016,101999,WHEAT ALL,77,San Joaquin,21800,2.93,63800,125.08,Tons,7980000
2016,101999,WHEAT ALL,93,Siskiyou,17400,3.17,55200,152.19,Tons,8401000
2016,101999,WHEAT ALL,95,Solano,19400,2.61,50600,146.8,Tons,7428000
2016,101999,WHEAT ALL,101,Sutter,5650,2.71,15300,169.22,Tons,2589000
2016,101999,WHEAT ALL,103,Tehama,3890,2.88,11200,145.89,Tons,1634000
2016,101999,WHEAT ALL,107,Tulare,23000,2.42,55700,227,Tons,12644000
2016,101999,WHEAT ALL,113,Yolo,24000,2.82,67700,144,Tons,9749000
2016,101999,WHEAT ALL,999,State Total,285431,2.55,727350,186.85,,135908000
2016,171019,WHEAT SEED,11,Colusa,266,2.64,702,240.74,Tons,169000
2016,171019,WHEAT SEED,93,Siskiyou,200,3.67,733,272.85,Tons,200000
2016,171019,WHEAT SEED,101,Sutter,893,2.5,2230,240.36,Tons,536000
2016,171019,WHEAT SEED,991,Sum of Others,1265,0.48,608,1452.3,Tons,883000
2016,171019,WHEAT SEED,999,State Total,2624,1.63,4273,418.44,,1788000
2016,472999,WOOL,21,Glenn,,,39900,1.5,Lbs,60000
2016,472999,WOOL,25,Imperial,,,409000,1.5,Lbs,614000
2016,472999,WOOL,27,Inyo,,,26700,1.54,Lbs,41000
2016,472999,WOOL,29,Kern,,,450000,2,Lbs,900000
2016,472999,WOOL,31,Kings,,,50800,1.5,Lbs,76000
2016,472999,WOOL,41,Marin,,,60400,0.84,Lbs,51000
2016,472999,WOOL,43,Mariposa,,,17000,1.53,Lbs,26000
2016,472999,WOOL,45,Mendocino,,,34200,1.55,Lbs,53000
2016,472999,WOOL,47,Merced,,,82900,1.5,Lbs,124000
2016,472999,WOOL,51,Mono,,,119000,1.55,Lbs,184000
2016,472999,WOOL,57,Nevada,,,1200,10,Lbs,12000
2016,472999,WOOL,63,Plumas,,,,,Lbs,2410
2016,472999,WOOL,77,San Joaquin,,,113000,1.45,Lbs,164000
2016,472999,WOOL,91,Sierra,,,800,12,Lbs,9600
2016,472999,WOOL,93,Siskiyou,,,13900,2.15,Lbs,29900
2016,472999,WOOL,95,Solano,,,198000,1.62,Lbs,321000
2016,472999,WOOL,97,Sonoma,,,116000,0.94,Lbs,109000
2016,472999,WOOL,99,Stanislaus,,,31300,1.75,Lbs,54800
2016,472999,WOOL,103,Tehama,,,,,Lbs,68500
2016,472999,WOOL,115,Yuba,,,12000,1.42,Lbs,17000
2016,472999,WOOL,991,Sum of Others,,,319000,1.94,Lbs,619000
2016,472999,WOOL,999,State Total,,,2095100,1.65,,3536210
,,,,,,,,,,
Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2017,268099,ALMOND HULLS ,7,Butte ,  ,  ,36000,60,Tons ,2160000
2017,268099,ALMOND HULLS ,11,Colusa ,  ,  ,61200,84.93,Tons ,5198000
2017,268099,ALMOND HULLS ,19,Fresno ,  ,  ,429000,68,Tons ,29172000
2017,268099,ALMOND HULLS ,21,Glenn ,  ,  ,55300,72.93,Tons ,4033000
2017,268099,ALMOND HULLS ,29,Kern ,  ,  ,341000,79.22,Tons ,27014000
2017,268099,ALMOND HULLS ,31,Kings ,  ,  ,61000,68.26,Tons ,4164000
2017,268099,ALMOND HULLS ,39,Madera ,  ,  ,294000,67.93,Tons ,19972000
2017,268099,ALMOND HULLS ,47,Merced ,  ,  ,198000,65.49,Tons ,12968000
2017,268099,ALMOND HULLS ,77,San Joaquin ,  ,  ,151000,69.89,Tons ,10553000
2017,268099,ALMOND HULLS ,99,Stanislaus ,  ,  ,424000,65,Tons ,27560000
2017,268099,ALMOND HULLS ,101,Sutter ,  ,  ,9660,100,Tons ,966000
2017,268099,ALMOND HULLS ,107,Tulare ,  ,  ,137000,72,Tons ,9864000
2017,268099,ALMOND HULLS ,113,Yolo ,  ,  ,36000,100,Tons ,3600000
2017,268099,ALMOND HULLS ,115,Yuba ,  ,  ,1190,59.66,Tons ,71000
2017,268099,ALMOND HULLS ,991,Sum of Others ,  ,  ,26700,53.86,Tons ,1438000
2017,268099,ALMOND HULLS ,999, State Total,  ,  ,2261050,70.2,    ,158733000
2017,261999,ALMONDS ALL ,7,Butte ,39600,0.75,29700,4653.03,Tons ,138195000
2017,261999,ALMONDS ALL ,9,Calaveras ,50,  ,  ,  ,Tons ,20900
2017,261999,ALMONDS ALL ,11,Colusa ,61200,1.05,64200,4785.64,Tons ,307238000
2017,261999,ALMONDS ALL ,19,Fresno ,228000,1.13,258000,4526,Tons ,1167708000
2017,261999,ALMONDS ALL ,21,Glenn ,52600,0.84,44200,4912.22,Tons ,217120000
2017,261999,ALMONDS ALL ,29,Kern ,214000,1.23,264000,4676.98,Tons ,1234724000
2017,261999,ALMONDS ALL ,31,Kings ,27500,1.11,30500,4707.08,Tons ,143566000
2017,261999,ALMONDS ALL ,39,Madera ,135000,1.11,150000,4690.31,Tons ,703546000
2017,261999,ALMONDS ALL ,47,Merced ,109000,1.12,122000,4885.86,Tons ,596075000
2017,261999,ALMONDS ALL ,67,Sacramento ,275,0.4,110,4700,Tons ,517000
2017,261999,ALMONDS ALL ,77,San Joaquin ,74200,1.02,75400,4810.62,Tons ,362721000
2017,261999,ALMONDS ALL ,95,Solano ,17800,0.5,8970,4305.35,Tons ,38619000
2017,261999,ALMONDS ALL ,99,Stanislaus ,188000,1.13,212000,4848,Tons ,1027776000
2017,261999,ALMONDS ALL ,101,Sutter ,12300,0.63,7730,4693.14,Tons ,36278000
2017,261999,ALMONDS ALL ,103,Tehama ,11600,0.93,10800,4938.98,Tons ,53341000
2017,261999,ALMONDS ALL ,107,Tulare ,67400,1.02,68700,4640,Tons ,318768000
2017,261999,ALMONDS ALL ,113,Yolo ,30000,0.9,27000,4260,Tons ,115020000
2017,261999,ALMONDS ALL ,115,Yuba ,1590,0.6,952,5797.27,Tons ,5519000
2017,261999,ALMONDS ALL ,991,Sum of Others ,3403,0.81,2742,7999.87,Tons ,21935640
2017,261999,ALMONDS ALL ,999, State Total,1273518,1.08,1377004,4712.16,    ,6488687540
2017,333999,ANISE (FENNEL) ,53,Monterey ,797,19.7,15700,1140,Tons ,17898000
2017,333999,ANISE (FENNEL) ,991,Sum of Others ,150,13.07,1960,587.24,Tons ,1151000
2017,333999,ANISE (FENNEL) ,999, State Total,947,18.65,17660,1078.65,    ,19049000
2017,483999,APIARY PRODUCTS BEES PACKAGED ,11,Colusa ,  ,  ,2500,80,Lbs ,200000
2017,483999,APIARY PRODUCTS BEES PACKAGED ,21,Glenn ,  ,  ,144000,27.44,Lbs ,3952000
2017,483999,APIARY PRODUCTS BEES PACKAGED ,47,Merced ,  ,  ,52200,24.66,Lbs ,1287000
2017,483999,APIARY PRODUCTS BEES PACKAGED ,991,Sum of Others ,  ,  ,5320,56.58,Lbs ,301000
2017,483999,APIARY PRODUCTS BEES PACKAGED ,999, State Total,  ,  ,204020,28.13,    ,5740000
2017,485999,APIARY PRODUCTS BEES QUEEN ,11,Colusa ,  ,  ,21500,26.51,Each ,570000
2017,485999,APIARY PRODUCTS BEES QUEEN ,21,Glenn ,  ,  ,364000,23.02,Each ,8378000
2017,485999,APIARY PRODUCTS BEES QUEEN ,47,Merced ,  ,  ,38400,17.24,Each ,662000
2017,485999,APIARY PRODUCTS BEES QUEEN ,89,Shasta ,  ,  ,220000,24.27,Each ,5339000
2017,485999,APIARY PRODUCTS BEES QUEEN ,991,Sum of Others ,  ,  ,35400,24.46,Each ,866000
2017,485999,APIARY PRODUCTS BEES QUEEN ,999, State Total,  ,  ,679300,23.28,    ,15815000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,7,Butte ,  ,  ,  ,  ,  ,2576000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,9,Calaveras ,  ,  ,  ,  ,  ,316000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,13,Contra Costa ,  ,  ,  ,  ,  ,424000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,27,Inyo ,  ,  ,  ,  ,  ,5400
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,57,Nevada ,  ,  ,  ,  ,  ,218000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,59,Orange ,  ,  ,  ,  ,  ,529000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,61,Placer ,  ,  ,  ,  ,  ,73000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,67,Sacramento ,  ,  ,  ,  ,  ,274000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,77,San Joaquin ,  ,  ,  ,  ,  ,412000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,89,Shasta ,  ,  ,  ,  ,  ,1268000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,95,Solano ,  ,  ,  ,  ,  ,767000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,97,Sonoma ,  ,  ,  ,  ,  ,231000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,103,Tehama ,  ,  ,  ,  ,  ,14483000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,109,Tuolumne ,  ,  ,  ,  ,  ,106000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,113,Yolo ,  ,  ,  ,  ,  ,11432000
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,991,Sum of Others ,  ,  ,  ,  ,  ,31480
2017,489999,APIARY PRODUCTS BEES UNSPECIFIED ,999, State Total,  ,  ,  ,  ,    ,33145880
2017,482999,APIARY PRODUCTS BEESWAX ,19,Fresno ,  ,  ,405000,3.15,Lbs ,1276000
2017,482999,APIARY PRODUCTS BEESWAX ,25,Imperial ,  ,  ,6260,3.51,Lbs ,22000
2017,482999,APIARY PRODUCTS BEESWAX ,29,Kern ,  ,  ,496000,3.5,Lbs ,1737000
2017,482999,APIARY PRODUCTS BEESWAX ,31,Kings ,  ,  ,10300,2.99,Lbs ,30800
2017,482999,APIARY PRODUCTS BEESWAX ,39,Madera ,  ,  ,54000,3,Lbs ,162000
2017,482999,APIARY PRODUCTS BEESWAX ,47,Merced ,  ,  ,24200,2.36,Lbs ,57000
2017,482999,APIARY PRODUCTS BEESWAX ,53,Monterey ,  ,  ,330,4.52,Lbs ,1490
2017,482999,APIARY PRODUCTS BEESWAX ,63,Plumas ,  ,  ,19,4.26,Lbs ,81
2017,482999,APIARY PRODUCTS BEESWAX ,65,Riverside ,  ,  ,13500,2.7,Lbs ,36500
2017,482999,APIARY PRODUCTS BEESWAX ,73,San Diego ,  ,  ,  ,  ,Lbs ,21600
2017,482999,APIARY PRODUCTS BEESWAX ,99,Stanislaus ,  ,  ,578000,3.5,Lbs ,2023000
2017,482999,APIARY PRODUCTS BEESWAX ,107,Tulare ,  ,  ,142000,2.65,Lbs ,376000
2017,482999,APIARY PRODUCTS BEESWAX ,111,Ventura ,  ,  ,19400,3.61,Lbs ,70000
2017,482999,APIARY PRODUCTS BEESWAX ,991,Sum of Others ,  ,  ,5980,11.66,Lbs ,69720
2017,482999,APIARY PRODUCTS BEESWAX ,999, State Total,  ,  ,1754989,3.34,    ,5883191
2017,481999,APIARY PRODUCTS HONEY ,11,Colusa ,  ,  ,36500,4,Lbs ,146000
2017,481999,APIARY PRODUCTS HONEY ,19,Fresno ,  ,  ,3341000,2.46,Lbs ,8219000
2017,481999,APIARY PRODUCTS HONEY ,25,Imperial ,  ,  ,266000,1.88,Lbs ,500000
2017,481999,APIARY PRODUCTS HONEY ,27,Inyo ,  ,  ,88400,2.49,Lbs ,220000
2017,481999,APIARY PRODUCTS HONEY ,29,Kern ,  ,  ,3969000,2.09,Lbs ,8296000
2017,481999,APIARY PRODUCTS HONEY ,31,Kings ,  ,  ,337000,2.01,Lbs ,677000
2017,481999,APIARY PRODUCTS HONEY ,39,Madera ,  ,  ,568000,2.09,Lbs ,1188000
2017,481999,APIARY PRODUCTS HONEY ,43,Mariposa ,  ,  ,29700,2.05,Lbs ,61000
2017,481999,APIARY PRODUCTS HONEY ,47,Merced ,  ,  ,1208000,1.93,Lbs ,2331000
2017,481999,APIARY PRODUCTS HONEY ,53,Monterey ,  ,  ,7800,2.09,Lbs ,16300
2017,481999,APIARY PRODUCTS HONEY ,57,Nevada ,  ,  ,28300,4.59,Lbs ,130000
2017,481999,APIARY PRODUCTS HONEY ,63,Plumas ,  ,  ,1730,9.48,Lbs ,16400
2017,481999,APIARY PRODUCTS HONEY ,65,Riverside ,  ,  ,750000,1.9,Lbs ,1425000
2017,481999,APIARY PRODUCTS HONEY ,73,San Diego ,  ,  ,  ,  ,Lbs ,769000
2017,481999,APIARY PRODUCTS HONEY ,75,San Francisco ,  ,  ,  ,  ,Lbs ,57500
2017,481999,APIARY PRODUCTS HONEY ,77,San Joaquin ,  ,  ,279000,2.05,Lbs ,572000
2017,481999,APIARY PRODUCTS HONEY ,81,San Mateo ,  ,  ,37000,12.38,Lbs ,458000
2017,481999,APIARY PRODUCTS HONEY ,89,Shasta ,  ,  ,145000,1.97,Lbs ,285000
2017,481999,APIARY PRODUCTS HONEY ,91,Sierra ,  ,  ,15,9.47,Lbs ,142
2017,481999,APIARY PRODUCTS HONEY ,99,Stanislaus ,  ,  ,4957000,2.08,Lbs ,10311000
2017,481999,APIARY PRODUCTS HONEY ,105,Trinity ,  ,  ,1960,6.28,Lbs ,12300
2017,481999,APIARY PRODUCTS HONEY ,107,Tulare ,  ,  ,10952000,2.81,Lbs ,30722000
2017,481999,APIARY PRODUCTS HONEY ,111,Ventura ,  ,  ,340000,4.96,Lbs ,1686000
2017,481999,APIARY PRODUCTS HONEY ,991,Sum of Others ,  ,  ,77900,16.98,Lbs ,1323100
2017,481999,APIARY PRODUCTS HONEY ,999, State Total,  ,  ,27421305,2.5,    ,69421742
2017,486999,APIARY PRODUCTS POLLINATION FEES ,7,Butte ,  ,  ,46500,185.42,Col ,8622000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,11,Colusa ,  ,  ,122000,191.48,Col ,23361000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,17,El Dorado ,  ,  ,5200,200,Col ,1040000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,19,Fresno ,  ,  ,  ,  ,Col ,86089000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,21,Glenn ,  ,  ,  ,  ,Col ,18125000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,25,Imperial ,  ,  ,86500,61.45,Col ,5315000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,29,Kern ,  ,  ,461000,181.04,Col ,83460000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,31,Kings ,  ,  ,87400,170.81,Col ,14929000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,39,Madera ,  ,  ,281000,195,Col ,54795000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,47,Merced ,  ,  ,207000,163.44,Col ,33832000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,53,Monterey ,  ,  ,2490,65.06,Col ,162000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,65,Riverside ,  ,  ,25500,155.02,Col ,3953000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,73,San Diego ,  ,  ,  ,  ,Col ,2974000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,77,San Joaquin ,  ,  ,164000,155.87,Col ,25562000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,89,Shasta ,  ,  ,18400,188.26,Col ,3464000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,95,Solano ,  ,  ,23000,76.7,Col ,1764000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,99,Stanislaus ,  ,  ,375000,182.33,Col ,68372000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,101,Sutter ,  ,  ,58300,87.05,Col ,5075000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,103,Tehama ,  ,  ,24800,176.85,Col ,4386000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,107,Tulare ,  ,  ,324000,150,Col ,48600000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,111,Ventura ,  ,  ,  ,  ,Col ,1990000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,115,Yuba ,  ,  ,12600,43.73,Col ,551000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,991,Sum of Others ,  ,  ,  ,  ,Col ,110000
2017,486999,APIARY PRODUCTS POLLINATION FEES ,999, State Total,  ,  ,2324690,166.58,    ,496531000
2017,211999,APPLES ALL ,17,El Dorado ,852,  ,  ,  ,Tons ,22330000
2017,211999,APPLES ALL ,19,Fresno ,440,9.64,4240,1491.98,Tons ,6326000
2017,211999,APPLES ALL ,45,Mendocino ,215,2.4,516,1029.07,Tons ,531000
